qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins,water_stable
qmof-7dfff4f,boydwoo_str_m4_Al_o2_o25_acs_sym_123,Al6C89Cl3H56N5O28,Al6C89Cl3H56N5O28,CNC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])NC.CNc1cc(cc(c1c1ccc(cc1)C(=O)[O-])Cl)C(=O)[O-].CNc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].CNc1cc(ccc1c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-] MOFid-v1.acs.cat0,Al.AKXMDFICCDZLDP.GWBIOKPBBMIGRC.PAKPSYDWGBXHGQ.QQXWCUUUYCHBTR.SQPHFWANALQRDI.VPNHZAKITSXAFU.MOFkey-v1.acs,['O[Al][O]([Al])[Al]'],"['CNC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])NC', 'CNc1cc(cc(c1c1ccc(cc1)C(=O)[O-])Cl)C(=O)[O-]', 'CNc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-]', 'CNc1cc(ccc1c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl', '[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-]']",CNC12C3C4C1(C#CC(=O)[O-])C1C2(C3(C41)C#CC(=O)[O-])NC.CNc1cc(cc(c1c1ccc(cc1)C(=O)[O-])Cl)C(=O)[O-].CNc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].CNc1cc(ccc1c1ccc(cc1Cl)C(=O)[O-])C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#CC12C3C4C2C2(C1C3C42C#CC(=O)[O-])Cl.[O-]C(=O)C#CC12C3C4C2C2C1C3C42C#CC(=O)[O-],acs,187,5.37936,8.00222,0.7823184058501849,4057.6690976249033,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1280.85461161,-10.64003,-1270.21458161,0.0,2.554716,-0.565312,-2.270028,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77
qmof-929f022,boydwoo_str_m4_Al_o2_o6_acs_sym_135,Al6C82H46O36S2,Al3C41H23O18S,CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#Cc1ccc(c(c1)S([O])(O)[O])C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1S([O])([O])O)C(=O)[O-] MOFid-v1.acs.cat0,Al.GBFBKMSPWRNDSX.GSUIZLLPVILLEU.IUCPZNVTXMASAX.MTXSEAANDIJZDO.NEQFBGHQPUXOFH.WDWYNVBBHLUJNL.MOFkey-v1.acs,['O[Al][O]([Al])[Al]'],"['CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-]', 'CCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C#Cc1ccc(c(c1)S([O])(O)[O])C#CC(=O)[O-]', '[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1S([O])([O])O)C(=O)[O-]']",CCOc1cc(C#CC(=O)[O-])ccc1C#CC(=O)[O-].CCOc1cc(ccc1C(=O)[O-])c1ccc(cc1)C(=O)[O-].O[Al][O]([Al])[Al].[O-]C(=O)C#Cc1ccc(c(c1)S([O])(O)[O])C#CC(=O)[O-].[O-]C(=O)C#Cc1ccc(cc1)C#CC(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1S([O])([O])O)C(=O)[O-],acs,172,4.69323,6.86386,0.8313215576980466,3661.840669554608,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'O 08Apr2002']",520,"[2, 2, 1]",True,False,-1208.31508621,-10.07361,-1198.24147621,0.0,2.241687,-0.863795,-2.255482,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77
qmof-dd2ad17,boydwoo_str_m5_Al_o11_o13_sra_sym_174,Al4C38H24O24,Al2C19H12O12,[Al].[O-]C(=O)C=CC(=CC(=O)[O-])C(=O)O.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.KJOVGYUGXHIVAY.RXOHFPCZGPKIRD.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)C=CC(=CC(=O)[O-])C(=O)O', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",[Al].[O-]C(=O)C=CC(=CC(=O)[O-])C(=O)O.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH],rna,90,6.41293,7.57145,0.9300049279912516,1736.4306321107429,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-636.8856463,-5.49513,-631.3905163,0.0,2.726296,-0.721194,-2.59749,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-09e1d24,boydwoo_str_m5_Al_o11_o13_sra_sym_48,Al4C40H24O24,AlC10H6O6,O=CC(=CC=CC(=O)[O-])C(=O)[O-].O=Cc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.JQUDZWDNDLYIDG.KAYMQMGWTDOOKR.MOFkey-v1.rna,"['[Al]', '[OH]']","['O=CC(=CC=CC(=O)[O-])C(=O)[O-]', 'O=Cc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-]']",O=CC(=CC=CC(=O)[O-])C(=O)[O-].O=Cc1cc2cc(ccc2cc1C(=O)[O-])C(=O)[O-].[Al].[OH],rna,92,7.08687,7.29077,0.9482101209721644,1745.159096610147,P2_1,4,monoclinic,2,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-651.98579766,-5.71756,-646.26823766,0.0,2.787015,-0.630029,-2.567044,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
qmof-5a70274,boydwoo_str_m5_Al_o13_o27_sra_sym_13,Al4C59H38N8O20,Al4C59H38N8O20,CCCc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.RXOHFPCZGPKIRD.RYFVKTNONYVZPO.WAVGJXPKWADZFA.MOFkey-v1.rna,"['[Al]', '[OH]']","['CCCc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]']",CCCc1cc(ccc1c1nnc(nn1)c1ccc(cc1)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[OH],rna,129,9.50774,9.91755,0.6609693301495296,3233.053204216837,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-914.85957919,-7.25962,-907.59995919,0.0,2.164751,-1.505949,-2.8207,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-c54c019,boydwoo_str_m5_Al_o16_o27_sra_sym_16,Al4C64H32N12O28,AlC16H8N3O7,O=N(=O)c1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N(=O)=O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.RYFVKTNONYVZPO.UGDLADVDYVYYIF.MOFkey-v1.rna,"['[Al]', '[OH]']","['O=N(=O)c1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N(=O)=O)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-]']",O=N(=O)c1cc(C(=O)[O-])c2c(c1)c1c(cc2)ccc(c1N(=O)=O)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1nnc(nn1)c1ccc(cc1)C(=O)[O-].[OH],rna,140,9.13679,9.73807,0.7623406744651791,3321.616773202688,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1012.96183619,-8.16007,-1004.80176619,0.0,2.241173,-1.212121,-2.603294,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-f0e6617,boydwoo_str_m5_Al_o17_o20_sra_sym_24,Al4C52H16I4O20,AlC13H4IO5,[Al].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1I)ccc4cc(c3I)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FUSBAFZYCTZUMH.IVHBREJLPGXBAS.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)C#CC#CC#CC(=O)[O-]', '[O-]C(=O)c1cc2ccc3c4c2c(c1I)ccc4cc(c3I)C(=O)[O-]']",[Al].[O-]C(=O)C#CC#CC#CC(=O)[O-].[O-]C(=O)c1cc2ccc3c4c2c(c1I)ccc4cc(c3I)C(=O)[O-].[OH],rna,96,8.3552,8.83812,0.9361276957229075,2795.951219667139,P2_1/c,14,monoclinic,2/m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-701.79243028,-6.70708,-695.08535028,0.0,2.663481,-1.072866,-2.886347,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7
qmof-daa897c,boydwoo_str_m5_Al_o2_o11_sra_sym_11,Al4Br4C40H24O20,AlBrC10H6O5,Brc1cc(ccc1c1ccc(c(c1)Br)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)C=CC=CC(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.KLHDUOAGJVRLBU.TXXHDPDFNKHHGW.MOFkey-v1.rna,"['[Al]', '[OH]']","['Brc1cc(ccc1c1ccc(c(c1)Br)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)C=CC=CC(=O)[O-]']",Brc1cc(ccc1c1ccc(c(c1)Br)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)C=CC=CC(=O)[O-].[OH],rna,92,5.89526,6.96508,0.968447589064007,2146.9843912397246,Pc,7,monoclinic,m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-632.76073652,-5.6046,-627.15613652,0.0,3.151015,-0.840445,-3.14146,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85
qmof-c1efe7d,boydwoo_str_m5_Al_o3_o13_sra_sym_52,Al4C64ClH41N2O20,Al4C64ClH41N2O20,[Al].[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FZTIWOBQQYPTCJ.OUYNQAKHCLBZRB.VGGPMLVSFGZEPB.XGMNSOVAVAALPH.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)c1cc(N)c2c(c1)ccc(c2)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-]']",[Al].[O-]C(=O)c1cc(Cl)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1cc(N)c2c(c1)ccc(c2)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1N)C(=O)[O-].[OH],rna,132,9.0495,9.66809,0.6584040579752848,3282.1948693849563,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-929.6340004,-7.56142,-922.0725804,0.0,2.976448,-0.616962,-2.74341,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82
qmof-fa46fe8,boydwoo_str_m5_Al_o3_o27_sra_sym_15,Al4C100Cl6H90N4O28,Al2C50Cl3H45N2O14,CCCOc1c(OCCC)c(c2cc(Cl)c(c(c2)Cl)C(=O)[O-])c(c(c1c1cc(Cl)c(c(c1)Cl)C(=O)[O-])OCCC)OCCC.CCCOc1cc(cc(c1C(=O)[O-])Cl)c1ccc(cc1)c1cc(Cl)c(c(c1)OCCC)C(=O)[O-].CCCOc1cc(ccc1C(=O)[O-])C1=N[N]C(=N[N]1)c1ccc(c(c1)OCCC)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FZTIWOBQQYPTCJ.NMJSJTKFUXFNOP.NSQRVAFFWNHZJW.VUICRRFAHWHUTM.MOFkey-v1.rna,"['[Al]', '[OH]']","['CCCOc1c(OCCC)c(c2cc(Cl)c(c(c2)Cl)C(=O)[O-])c(c(c1c1cc(Cl)c(c(c1)Cl)C(=O)[O-])OCCC)OCCC', 'CCCOc1cc(cc(c1C(=O)[O-])Cl)c1ccc(cc1)c1cc(Cl)c(c(c1)OCCC)C(=O)[O-]', 'CCCOc1cc(ccc1C(=O)[O-])C1=N[N]C(=N[N]1)c1ccc(c(c1)OCCC)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",CCCOc1c(OCCC)c(c2cc(Cl)c(c(c2)Cl)C(=O)[O-])c(c(c1c1cc(Cl)c(c(c1)Cl)C(=O)[O-])OCCC)OCCC.CCCOc1cc(cc(c1C(=O)[O-])Cl)c1ccc(cc1)c1cc(Cl)c(c(c1)OCCC)C(=O)[O-].CCCOc1cc(ccc1C(=O)[O-])C1=N[N]C(=N[N]1)c1ccc(c(c1)OCCC)C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH],rna,232,11.13642,11.79516,0.7287193778516807,4822.747055400452,P1,1,triclinic,1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1515.35700434,-13.46898,-1501.88802434,0.0,2.320966,-0.826438,-2.297404,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-34451ee,boydwoo_str_m5_Al_o3_o27_sra_sym_19,Al4C76H44I4N4O20,AlC19H11INO5,Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.FZTIWOBQQYPTCJ.JMKWXZYJHDBIGK.RYFVKTNONYVZPO.MOFkey-v1.rna,"['[Al]', '[OH]']","['Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]']",Ic1cc(ccc1c1ccc(cc1)c1ccc(cc1I)C(=O)[O-])C(=O)[O-].[Al].[O-]C(=O)c1ccc(cc1)C1=N[N]C(=N[N]1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[OH],rna,152,13.43947,13.93485,0.6634178696855901,4877.661807412592,P-1,2,triclinic,-1,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'I 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1064.33464405,-9.01645,-1055.31819405,0.0,2.164785,-1.809698,-3.124483,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
qmof-1e020e2,boydwoo_str_m5_Al_o3_o3_sra_sym_123,Al4C104H100O28,AlC26H25O7,CCCOc1cc(c(cc1c1ccc(cc1)C(=O)[O-])OCCC)c1ccc(cc1)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.JCSRPLZFSGFJFG.MOFkey-v1.rna,"['[Al]', '[OH]']",['CCCOc1cc(c(cc1c1ccc(cc1)C(=O)[O-])OCCC)c1ccc(cc1)C(=O)[O-]'],CCCOc1cc(c(cc1c1ccc(cc1)C(=O)[O-])OCCC)c1ccc(cc1)C(=O)[O-].[Al].[OH],rna,236,7.65645,8.16709,0.6462940853388948,4896.659663037338,P2_12_12_1,19,orthorhombic,222,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[3, 1, 1]",True,False,-1544.81139151,-12.25492,-1532.55647151,0.0,3.530108,-0.351438,-3.031546,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71
qmof-650d8e2,boydwoo_str_m5_Al_o3_o3_sra_sym_59,Al4Br16C80H36O20,AlBr4C20H9O5,Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-].[Al].[OH] MOFid-v1.rna.cat0,Al.KKVJWXOJEORDSS.MOFkey-v1.rna,"['[Al]', '[OH]']",['Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-]'],Brc1cc(c(cc1c1ccc(c(c1)Br)C(=O)[O-])Br)c1ccc(c(c1)Br)C(=O)[O-].[Al].[OH],rna,156,12.59601,12.97908,0.9042107431494144,4964.883023175482,Pnma,62,orthorhombic,mmm,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-1061.51169623,-11.29005,-1050.22164623,0.0,3.821752,-0.629209,-3.600961,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78
qmof-8700bb5,boydwoo_str_m5_Al_o5_o11_sra_sym_50,Al4C20Cl2H10O20,Al2C10ClH5O10,[Al].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[OH] MOFid-v1.rna.cat0,Al.ICMVYBXQDUXEEE.YTIVTFGABIZHHX.MOFkey-v1.rna,"['[Al]', '[OH]']","['[O-]C(=O)C#CC(=O)[O-]', '[O-]C(=O)C=CC(=CC(=O)[O-])Cl']",[Al].[O-]C(=O)C#CC(=O)[O-].[O-]C(=O)C=CC(=CC(=O)[O-])Cl.[OH],rna,56,5.34734,5.63201,1.0213208058216416,1217.9643411847014,Pc,7,monoclinic,m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Cl 06Sep2000', 'O 08Apr2002']",520,"[4, 2, 1]",True,False,-392.70956854,-3.45722,-389.25234854,0.0,3.61607,-0.506857,-3.272927,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81
qmof-6fa1fe9,boydwoo_str_m5_Al_o6_o17_sra_sym_71,Al4Br4C64H32O24,AlBrC16H8O6,COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC.[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-].[OH] MOFid-v1.rna.cat0,Al.HIZJTDYPZKQBCN.QTBZENWQWVTCST.MOFkey-v1.rna,"['[Al]', '[OH]']","['COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC', '[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-]']",COc1cc(C#CC(=O)[O-])c(cc1C#CC(=O)[O-])OC.[Al].[O-]C(=O)c1cc2ccc3c4c2c(c1Br)ccc4cc(c3Br)C(=O)[O-].[OH],rna,128,9.26995,9.61165,0.8643821891536624,3097.661975927439,P2_1/c,14,monoclinic,2/m,False,BoydWoo,https://doi.org/10.24435/materialscloud:2018.0016/v3,PBE-D3BJ,"['Al 04Jan2001', 'H 15Jun2001', 'C 08Apr2002', 'Br 06Sep2000', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-900.61307689,-8.09848,-892.51459689,0.0,3.027148,-0.598771,-2.775919,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79
